Time,Mean1,Mean2,Mean3,Mean4
14390.7255,1.1278321180968203,0.9381870023271902,1.2060281123665377,1.0766960249320792
14400.733,1.114812888162909,0.9267207271588961,1.1889379493738277,1.0647715544769158
14410.7405,1.1019303365810993,0.9154105992383639,1.1720984013007534,1.0529683638094791
14420.7479,1.0891655036352152,0.9042581290766079,1.1555251511548836,1.0413063345554092
14430.7554,1.0765444774098156,0.8932476215933522,1.1392193852482557,1.0297834772882795
14440.7628,1.0640756271504015,0.8823724778739056,1.1231813553245023,1.0183911149384306
14450.7703,1.0517568587074058,0.8716563398118292,1.1074120884023337,1.0071374149344894
14460.7778,1.0396304127558342,0.8611174808621044,1.0919010247624874,0.9960445613121559
14470.7852,1.0277332533066028,0.8507616919471068,1.0766741091429837,0.9851506051691398
14480.7927,1.016053265970248,0.8405856918202014,1.0617737173781734,0.9744555162912742
14490.8001,1.0045690572049484,0.8305847223629321,1.0472285701218917,0.9639402711187052
14500.8076,0.9932665615019367,0.8207570119396314,1.0330419095690728,0.953620329113534
14510.815,0.9821478373648876,0.8111046406478699,1.019175237702393,0.9434959021099152
14520.8225,0.971235609237345,0.8016415840657298,1.0055970106376413,0.9335500909192677
14530.83,0.9605384242870649,0.7923858527736898,0.99231173576747,0.9238012979437648
14540.8374,0.9500597982510314,0.7833454114755847,0.9793428657159741,0.914292632568032
14550.8449,0.9398096446439341,0.7745109096545835,0.9666840492180957,0.9050471487922115
14560.8523,0.9297870776809604,0.7658665855707371,0.9543192364993709,0.8960591143076007
14570.8598,0.9199915671575799,0.7574061105271572,0.9422534980903938,0.8873072038728516
14580.8673,0.9104196743458296,0.749140783570891,0.9304778726954167,0.8787734104849644
14590.8747,0.9010740363804799,0.7410919339388502,0.9189892768078815,0.8704519238966375
14600.8822,0.891984607356799,0.7332672206832276,0.9077777542465666,0.8623475278101854
14610.8896,0.8831605047622257,0.7256502363511043,0.8968201439299774,0.8544562985860938
14620.8971,0.8745696178986329,0.7182285164997456,0.8861310515409233,0.8467642350817014
14630.9046,0.8661953857313677,0.7110149056277942,0.8757302480092038,0.8392882101740753
14640.912,0.8580453462098517,0.7040169141305372,0.8656264796949418,0.8320605274252436
14650.9195,0.8501195674740659,0.6972317339876566,0.855828771804701,0.8250827597364179
14660.9269,0.8424252540890043,0.690666173917253,0.8463230562914199,0.8183519074598611
14670.9344,0.8349870439724417,0.6843092988712206,0.8370947003228172,0.8118607115955385
14680.9418,0.8278214107024121,0.6781510695098588,0.8281584160887716,0.8055925211590813
14690.9493,0.8209328934146094,0.6722214623815556,0.8195328919976994,0.7995594693710497
14700.9568,0.8143379644005948,0.6665564049943163,0.8112233133499485,0.79378845053493
14710.9642,0.8080725773408557,0.6611683732534571,0.8032620849593213,0.7883165127781862
14720.9717,0.8021638248013805,0.6560656065444335,0.7957018892626719,0.7831769184597229
14730.9791,0.7966165092679781,0.6512760707962295,0.7885740058949099,0.7783853324134974
14740.9866,0.7914585059585694,0.6468479370223637,0.7819221453288796,0.7739795161166422
14750.9941,0.7867570451575884,0.6428356751497354,0.7758053758365238,0.7700126466770332
14761.0015,0.7825964338016131,0.6393057920305969,0.7702785251806147,0.7665476017496089
14771.009,0.7790912732196096,0.636368558243861,0.7654330641098221,0.7636936729496122
14781.0164,0.7763961170861602,0.6341540186601826,0.7614110954860773,0.7616038499699845
14791.0239,0.7746817005915145,0.6328010442595355,0.7584096070848519,0.7604465996456327
14801.0313,0.7741544228316856,0.6324988195447299,0.7566887747661459,0.7604096141025997
14811.0388,0.7751004246284928,0.6334980879503118,0.7565411555435007,0.7617427473320418
14821.0463,0.7778967245724565,0.6361210808799748,0.7583193653015723,0.7647983341186874
14831.0537,0.7830326874290005,0.640789202996797,0.7625269394859177,0.7700327224036617
14841.0612,0.7911420124128262,0.6480669281790553,0.769836955865861,0.7780344001562961
14851.0686,0.8030521634540223,0.6586889735370265,0.7810788442130296,0.7895863765926949
14861.0761,0.8198282509273227,0.6735745118958976,0.7973089080834129,0.8056806976065906
14871.0836,0.8428039523947888,0.6938938199033238,0.8199087983901325,0.8275714884401045
14881.091,0.8733277131088578,0.7208624469454101,0.8505612733369906,0.8565282116712849
14891.0985,0.9119049185227449,0.7550058875968672,0.8905471030651444,0.8930195556899794
14901.1059,0.9576340679346788,0.7956547161950681,0.939656443650078,0.9362304686623575
14911.1134,1.0086790701676012,0.8412806551349422,0.9961244683868309,0.9844331408508266
14921.1209,1.0629621160696605,0.8900926746581277,1.0574698888458625,1.0355430759033972
14931.1283,1.1184970929027829,0.9403602402413951,1.1211920726357518,1.0875320087179616
14941.1358,1.1735686938143657,0.9905714079905086,1.1850808177743695,1.138695023639447
14951.1432,1.226802759858827,1.0394928395247882,1.2473165853296182,1.1877048056884758
14961.1507,1.277132623879044,1.0861796488314264,1.30650375877015,1.2336097889797064
14971.1581,1.3238135921988823,1.1299626999595445,1.3616251796779983,1.2757639855484861
14981.1656,1.366395018860119,1.1703723443028833,1.4120003782650294,1.3137739812960576
14991.1731,1.4046059476573478,1.20708885911105,1.4572418333461878,1.3474900296885248
15001.1805,1.438355598750174,1.2399312308370711,1.497178474765723,1.3769450012555564
15011.188,1.4677199246026211,1.2688789344369715,1.531795917135841,1.402265325355347
15021.1954,1.4928419169333034,1.2940422793957798,1.5612154805376193,1.4236380813139675
15031.2029,1.5139121862959701,1.315543725965833,1.5856925003985056,1.4413076595995173
15041.2104,1.5311854578450257,1.3335336089745942,1.6055462603836534,1.4555239340753916
15051.2178,1.5449636426495423,1.3482313420859755,1.6211070903751041,1.466558144311405
15061.2253,1.5555513206187692,1.3598691294820426,1.6327120389477279,1.474705332925144
15071.2327,1.5632216034901338,1.3686912039135304,1.640660693248944,1.480224960103032
15081.2402,1.568239499201052,1.3749251681550192,1.6452531081477897,1.4833596151291788
15091.2476,1.5708466577407185,1.3787759424865145,1.6468307587821838,1.4843672836061905
15101.2551,1.5712418669722534,1.3804653798255866,1.6457315878855427,1.4834606945774418
15111.2626,1.5696102717606304,1.3801876982905699,1.6422328902486203,1.4808074504010893
15121.27,1.566155122621265,1.378118421895722,1.6365545387382254,1.476586912870644
15131.2775,1.5611102852719199,1.3744514086605382,1.6289254036478946,1.4710038395117084
15141.2849,1.5546515642872032,1.369355014320135,1.6195751486240317,1.4642237401334959
15151.2924,1.5469330357985926,1.3629811388743378,1.608699968203076,1.4563943551837095
15161.2999,1.5381370313728973,1.3554703676823818,1.596473905213652,1.4476755174644143
15171.3073,1.5284077717732956,1.3469366151428672,1.583059340245615,1.4381621732093741
15181.3148,1.517861093430589,1.337498800762318,1.568618220066184,1.4279174871925697
15191.3222,1.5065913684288417,1.3272702780701184,1.5532946896812934,1.417032216004708
15201.3297,1.494690471156834,1.3163368232250745,1.5372043716219799,1.4055987471819273
15211.3372,1.4822659299728511,1.3047785020794405,1.520450903219872,1.3936936932394066
15221.3446,1.4693873560563582,1.2926652415042963,1.5031096396142498,1.3813850833390067
15231.3521,1.4561035217087654,1.2800784022976988,1.4852726648292378,1.3687496510534178
15241.3595,1.4424880418323753,1.2671227950775472,1.467065436185492,1.3558684158469876
15251.367,1.4286106710602926,1.2538815341925782,1.4485954131406715,1.3427791703154348
15261.3744,1.4145146796255745,1.2404140472207945,1.4299326585224228,1.3295094349362224
15271.3819,1.4002470907915474,1.2267539706303079,1.4111229454355203,1.3161107362715292
15281.3894,1.3858651612737705,1.2129338357387718,1.392234675054822,1.3026165487005352
15291.3968,1.3713975020421938,1.1990196857912852,1.3733381010420456,1.2890541276820493
15301.4043,1.356853720529005,1.1850643024560998,1.354474489223776,1.2754703133147651
15311.4117,1.3422567747607967,1.171107353863924,1.3356835735287236,1.2618729066792995
15321.4192,1.327639648821251,1.1571702212352404,1.3169793528459395,1.2482394137507662
15331.4267,1.3130330216355255,1.1432589302145866,1.2983659068663467,1.2345924363901724
15341.4341,1.2984775930215764,1.129416104845767,1.2798733963336562,1.2209771761982176
15351.4416,1.2840156401197709,1.1156889003862498,1.261542680775856,1.2074704419358029
15361.449,1.269668729386914,1.1021009120845362,1.2434277511185667,1.1941345537200936
15371.4565,1.2554405749147526,1.088663187088928,1.2255623890600058,1.1809247385789312
15381.4639,1.2413004916203132,1.0753702440686288,1.2079485280515094,1.1677942071178047
15391.4714,1.2272432980101238,1.062213270639564,1.1905976673142917,1.1547689613659469
15401.4789,1.2133222444031004,1.0492096191072195,1.1735084146390078,1.1418668384664674
15411.4863,1.1995613552309465,1.0363978789199475,1.156658244587734,1.1290781553079563
15421.4938,1.1859368156196726,1.0237920214363307,1.1400521072833163,1.1164226909426125
15431.5012,1.172422799540251,1.0113685744539007,1.1237088763240302,1.1039283217744167
15441.5087,1.159047896006098,0.9991166223150154,1.10762505663353,1.0915952777234592
15451.5162,1.1458650863099056,0.9870428246445335,1.0918097887914058,1.0794237893596639
15461.5236,1.1328783563568052,0.9751481946541979,1.076297181479688,1.0674367554950657
15471.5311,1.1200979970505127,0.963445346597494,1.0611099300029958,1.0556588929393196
15481.5385,1.107554370876619,0.9519542206019755,1.0462573528338923,1.0440845503134935
15491.546,1.0952514484265232,0.9406774495077309,1.0317470322236137,1.0327083430114279
15501.5535,1.0831941604155122,0.9296206688806151,1.0175764438528199,1.0215450893890803
15511.5609,1.0713860218264246,0.9188007536098213,1.0037274039314097,1.010611993258726
15521.5684,1.0598132251973595,0.9081963540620238,0.9901904868861695,0.9999037147027291
15531.5758,1.0484604413488443,0.8977629606065175,0.9769776186159358,0.9894059234272401
15541.5833,1.037328983311631,0.8875113892866011,0.9640865950886943,0.9791476653422484
15551.5907,1.0264318090039837,0.8774849833725784,0.9514906691164102,0.9691630308520628
15561.5982,1.0157694293002004,0.8676954352880105,0.9391675642393972,0.9594415167050039
15571.6057,1.0053343900407572,0.8581403975544201,0.9271265215353037,0.9499535121715086
15581.6131,0.9951457011279862,0.84883849702765,0.9153915691732561,0.9406900840874246
15591.6206,0.985237451526081,0.8397872914621293,0.9039708804212966,0.931662548104751
15601.628,0.9755939374132134,0.8309567684935177,0.8928581037650928,0.9228744313779832
15611.6355,0.9661892299244508,0.8223529355611202,0.8820365698938766,0.9143281971160586
15621.643,0.9570421042956496,0.8139968213116003,0.871496069035872,0.9060432379857892
15631.6504,0.9481585334074937,0.805894386716987,0.8612541264473461,0.8980398165173301
15641.6579,0.9395410184094498,0.7980469158891048,0.8513237304304637,0.8903068567241792
15651.6653,0.9312153894363772,0.7904449262210737,0.8416756896267452,0.8828110139126135
15661.6728,0.9231724748452884,0.7830758393434322,0.8322869397726628,0.8755442782321872
15671.6802,0.9153775221948136,0.7759423151819843,0.8231838816389263,0.8685293503215065
15681.6877,0.9078332400125766,0.7690757556468333,0.8143930835837209,0.8617923076278471
15691.6952,0.9005713355581189,0.762500896059787,0.8059065442833651,0.8553358513596039
15701.7026,0.8936040959764746,0.7562256956905872,0.7977300587041909,0.849158157619605
15711.7101,0.8869513776787796,0.7502721939208,0.7898962468658162,0.8432750122019762
15721.7175,0.8806709271562237,0.7446798434507438,0.7824499704273478,0.8377210265550652
15731.725,0.8748066837601255,0.7394725385546889,0.7754474806756089,0.8325397255166018
15741.7325,0.8693992089090469,0.7346645505195983,0.7689298783264015,0.8277806778662061
15751.7399,0.864516377120196,0.730313072813699,0.7629382748153217,0.8235139428857389
15761.7474,0.8602617287324127,0.7265189394526583,0.7575479914208221,0.8198226118866895
15771.7548,0.8567677851631466,0.7234117687509678,0.7528686995311706,0.8168030043347
15781.7623,0.8541839376006118,0.7211297879693431,0.7490349992741332,0.814581839658868
15791.7698,0.8526951813033706,0.7198371540870929,0.7462245969288004,0.813339241775852
15801.7772,0.8525374048789306,0.719764811055669,0.744670697776176,0.8133216490223135
15811.7847,0.8540434321335296,0.7212271708406803,0.7446704969931865,0.8148373493927203
15821.7921,0.8576729099317882,0.7246262557977068,0.7466280559992804,0.8182689094046156
15831.7996,0.8639893858848374,0.7304540082357551,0.7510627573372974,0.8241121494785879
15841.807,0.8737125906664989,0.7393533109258384,0.7586277797432135,0.8330096430337168
15851.8145,0.8878229391325765,0.7521773517678632,0.7701541296688923,0.845797296118635
15861.822,0.907567364367065,0.7700223536461285,0.7867145094579066,0.863564076503911
15871.8294,0.9344584333023119,0.7942569241280222,0.8097354652393929,0.8876873622307326
15881.8369,0.9699617502757911,0.8262512647566087,0.8409102959156395,0.9194941760666318
15891.8443,1.0145083607707455,0.8665398405704723,0.8814013531973617,0.9593968080855291
15901.8518,1.0669411937600684,0.9142402740718556,0.9308279385646311,1.0064061785568297
15911.8593,1.1251108562752954,0.9675044871558722,0.9873337644115076,1.0585479106784477
15921.8667,1.186645556287123,1.0242463716436288,1.0484475469334502,1.1135593961495722
15931.8742,1.2493399453107088,1.0824751774252004,1.111707837629718,1.1693270032194423
15941.8816,1.3113209970599673,1.1404450575176597,1.1749088158843113,1.2240510349505356
15951.8891,1.371086677378266,1.1967533169002689,1.2362125493855323,1.2763192435918487
15961.8966,1.4275072772249087,1.2503517859232125,1.294256289265036,1.3251558961507874
15971.904,1.4798042291747784,1.3004808255426377,1.348145764180505,1.3699284174235715
15981.9115,1.527475388940743,1.3466249134938735,1.3972790550698027,1.4102690272967726
15991.9189,1.5702608684245885,1.3884657481674303,1.4412717038445129,1.4460434245906568
16001.9264,1.6081061136524428,1.425830730483744,1.4799785225534088,1.4772455942396034
16011.9338,1.6410456214790785,1.4586871281906904,1.5133929843864786,1.5039593091091523
16021.9413,1.669230274499985,1.4870891650471332,1.5416242448449136,1.5263708604974155
16031.9488,1.6929204257879007,1.5111879664895096,1.5649206521739591,1.5447752124086913
16041.9562,1.712389877898861,1.531240315648335,1.5836101917020085,1.5594953773031324
16051.9637,1.7279250744886423,1.5475301168880713,1.598064003259722,1.570847232765657
16061.9711,1.7398388173270873,1.560353366473423,1.6086609445920599,1.5791574498578727
16071.9786,1.7484625596154235,1.5699762673299027,1.6157412686773054,1.5846872244060517
16081.9861,1.7540789197459756,1.5766401776184398,1.6196075342806293,1.5876688091767814
16091.9935,1.7569795599678089,1.5806146877995315,1.6205328896868891,1.5883827582815364
16102.001,1.7574993351178874,1.5821453918587753,1.61880447593011,1.5871157760714467
16112.0084,1.7558888874393086,1.581469759876479,1.6147302917129567,1.5840883352883297
16122.0159,1.7523430762924512,1.5788139623983801,1.6085914980300666,1.5794344262342976
16132.0233,1.7470897081956915,1.5743457138608286,1.600637586624844,1.5732916158151862
16142.0308,1.7403349151191978,1.5682567901318314,1.5910995949323619,1.5658317539005842
16152.0383,1.7322258296035389,1.5607527690225893,1.5801543274026177,1.5572232508490405
16162.0457,1.7229107086105284,1.5519774321697763,1.5679089816999845,1.5476103740555074
16172.0532,1.7125256647698577,1.5420403105461107,1.554485367472799,1.5371045528445495
16182.0606,1.7011571421749,1.5310389112381395,1.540061741746221,1.5258309680584567
16192.0681,1.688883996624214,1.5191000591648132,1.524784687063705,1.5139159223104868
16202.0756,1.6758175181190067,1.5063705145376431,1.508729846985248,1.5014491922157434
16212.083,1.6620868321395157,1.4929653019730478,1.4920004961717275,1.4885033220732244
16222.0905,1.647781575871501,1.478986954945171,1.4747411819932372,1.4751422685311368
16232.0979,1.6329853406181738,1.4645492833062466,1.4570604678666956,1.4614349573102556
16242.1054,1.6178029977090818,1.4497428168272382,1.4390370600863593,1.4474572304729332
16252.1129,1.6023197960955449,1.4346158723204483,1.4207528357630794,1.4332918048035757
16262.1203,1.5866091937626323,1.4191997123186064,1.4022839382787629,1.4189992274500178
